symbol,price_usd,name,market_cap,decimals,address
WETH/HOP,35.085127661218465,SushiSwap LP WETH/HOP,21288.058920778203,18.0,0x2e54d03c7640d40fe2f722b12920c3b017f87f1e
WETH/HOP,35.085127661218465,SushiSwap LP WETH/HOP,21288.058920778203,18.0,0xed92bfe08de542bbb40fdbe0a27ca66313c0c457
CRVEURSUSD,2.1824759373313554,Curve EURS-3Crv,21286.883534206885,18.0,0x7bd9757fbac089d60daff1fa6bfe3bc99b0f5735
UNBNK/WETH,3.8587446678873243,SushiSwap LP UNBNK/WETH,21193.211904900723,18.0,0x70813e6d7550fa1a31ef6028eb60c4d72285c7f0
WSPP,1.297e-05,WolfSafePoorPeople Polygon,21143.0,18.0,0x46d502fac9aea7c5bc7b13c8ec9d02378c33d36f
ARTHUSDC-F,2.904389420403546,Curve.fi Factory Crypto Pool: ARTH/USDC,21118.545124488446,18.0,0xdf34bad1d3b16c8f28c9cf95f15001949243a038
ARTHUSDC-F,2.904389420403546,Curve.fi Factory Crypto Pool: ARTH/USDC,21118.545124488446,18.0,0x7550cc64f5bcbcc40e8588ca5e4e1025433b5e3d
ROCKS,0.00646407,Social Rocket,21093.0,18.0,0x0829d2d5cc09d3d341e813c821b0cfae272d9fb2
BT,0.15135,BT.FINANCE,21040.0,18.0,0x76c5449f4950f6338a393f53cda8b53b0cd3ca3a
BOREDM/WETH,10.90426055233197,UniswapV2 LP BoredM/WETH,21006.553656305747,18.0,0x1ee2a47ec688a1b56afc9c0b134d9c555851cb4a
UWU/WETH,777.219709375515,SushiSwap LP UWU/WETH,20985.77113467227,18.0,0xfd52305d58f612aad5f7e5e331c7a0d77e352ec3
PESOS/WETH,536.2540782604912,SushiSwap LP PESOS/WETH,20970.66025791075,18.0,0x3ac7244fd88172a1951cb61cd02355ab7038ebbe
USDC/KEYFI,425732.8722697445,UniswapV2 LP USDC/KEYFI,20895.32279503841,18.0,0xb99c23a9a444ebeb0ce4a67f27dab8d4826b1108
BOBA/WETH,0.010600652754454976,UniswapV2 LP BOBA/WETH,20868.78877176279,18.0,0xcc6c24c992059ced4a390b9d2f743645bfe1de49
$AI/WETH,2.511933296578233,UniswapV2 LP $AI/WETH,20805.11690933376,18.0,0x17cfd4a474cbee295054f1ec8f1a37ebea8de731
USDC/IDOL,102352.52000641712,SushiSwap LP USDC/IDOL,20790.038900598433,18.0,0x34f28a44f296990de3ab6229da2bf67e9ebdb687
$HACHI/WETH,192912503798734.75,UniswapV2 LP $HACHI/WETH,20789.603147265774,18.0,0x78927025b2106c7729a02543df59808cf9b628b6
BSDS,0.091001,Basis Dollar Share,20786.0,18.0,0xe7c9c188138f7d70945d420d75f8ca7d8ab9c700
MOOSUSHISUSHI-WETH,108.50564470716759,Beefy Moo Sushi SUSHI-WETH,20771.48838864494,18.0,0xba5041b1c06e8c9cfb5ddb4b82bdc52e41ea5fc5
SETS,0.00881529,SENSITRUST,20758.0,18.0,0x04e0af0af1b7f0023c6b12af5a94df59b0e8cf59
WETH/IND,5.114822343205112,UniswapV2 LP WETH/IND,20750.84619364976,18.0,0xd5b1523b48d41c46e5d1091a9b068159353ff3d7
USDC/MOD,1082363.3959185341,QuickSwap LP USDC/MOD,20735.798758123714,18.0,0x81e796089262df8569ff11d8d3a43bfb5c4d9e26
MTD/USDC,798004.2894720694,UniswapV2 LP MTD/USDC,20707.203713207688,18.0,0x9f17e8b13fb3dbb958607025216194a04a7bf3dd
COMBO/WETH,15.905581685226812,QuickSwap LP COMBO/WETH,20705.81885434526,18.0,0xa7c4754f4c5e58d5fcfbabdc7c2a8684296a32ae
NIF,0.00630249,UNIFTY,20702.0,18.0,0x7e291890b01e5181f7ecc98d79ffbe12ad23df9e
I7,0.02392915,ImpulseVen,20652.0,18.0,0x560cc7de81b2a594f6518713cbe122bcf297a6e8
UFO/WETH,0.1337961950282785,ShibaSwap LP UFO/WETH,20566.80494077612,18.0,0x7a019e9f33af312b5e5c6b065fbc733ccaa09f39
WETH/2KEY,2.580069872991895,UniswapV2 LP WETH/2KEY,20534.718175469887,18.0,0x63e7aa05b78144013cfa4b23c9b61599d0a29023
WETH/KEYS,131682.35562557177,SushiSwap LP WETH/KEYS,20506.118294064436,18.0,0x58985d43735a19286a41c5cdd02ed16f85ac9d80
WETH/WAIFU,650.4955210182321,SushiSwap LP WETH/WAIFU,20492.025321124267,18.0,0xd9f21104a0ab4bb2bc70774d4472b3c885fd022c
4SHIBA/WETH,0.8987883323116471,UniswapV2 LP 4SHIBA/WETH,20487.78090143207,18.0,0x14659f8ccd43c89f9a85e698203b48fcefc4d52e
WAIF/WETH,1.8141126742181264,UniswapV2 LP WAIF/WETH,20467.3305820271,18.0,0xb27c012b36e79decb305fd1e512ba90eb035a6fa
WETH/UOP,5.65751427761989,SushiSwap LP WETH/UOP,20457.338728274328,18.0,0x8c2e6a4af15c94cf4a86cd3c067159f08571d780
RIOT/WETH,3.4515165147833637,QuickSwap LP RIOT/WETH,20447.55273435046,18.0,0xe63943a376899de9accb4352ed7678ae1c02efc8
GHST/WETH,266.0291918943114,UniswapV2 LP GHST/WETH,20422.99033940136,18.0,0xab659dee3030602c1af8c29d146facd4aed6ec85
ISUSD,0.010671607855735128,Iron Bank Synth sUSD,20416.51701465851,8.0,0xa7c4054afd3dbbbf5bfe80f41862b89ea05c9806
USDC/ALD,490819.8783043083,UniswapV2 LP USDC/ALD,20402.259632590172,18.0,0xaaa2bb0212ec7190dc7142cd730173b0a788ec31
P4C,3.7115e-08,Parts of Four Coin,20360.0,18.0,0x8037b1b69d6fa63a9cc053c25f7e168e6e6d857a
RNTB,4.018e-05,BitRent,20302.0,18.0,0x1fe70be734e473e5721ea57c8b5b01e6caa52686
TWA/WETH,1.7111524038748231,UniswapV2 LP TWA/WETH,20285.32010108814,18.0,0x748a9631bad6af6d048ae66e2e6e3f44213fb1e0
KOI/WETH,14485.703474984999,UniswapV2 LP KOI/WETH,20246.89964545626,18.0,0x7e72a11b0027db046fdac8e5d3a2811518612604
KNT,3.683839865995642e-05,Knekted,20230.176173303385,18.0,0x7cc62d8e80be9bea3947f3443ad136f50f75b505
CVR/WETH,6.491426583747805,UniswapV2 LP CVR/WETH,20220.166953740852,18.0,0xbf7045f6ea651abb04e96cba61adabe6d7bf0ee8
EUROPOOL-F,1.0874110087059972,Curve.fi Factory Plain Pool: Euro Pool,20154.434299547585,18.0,0xe7a3b38c39f97e977723bd1239c3470702568e7b
FRAX/MIM,1.0072287742690629,BalancerV2 LP FRAX/MIM,20145.104758940288,18.0,0x2766e8f0ec09eeea4cd833d80fc5e27dc3e8357a
MATSUSWAP/WETH,45451.84898359878,UniswapV2 LP MatsuSwap/WETH,20123.417958015554,18.0,0xdf99980c4255adbbccf6836b6b90f77ad8a6b0f4
SHUSKY/WETH,3.02326396041894,UniswapV2 LP SHUSKY/WETH,20092.0131490676,18.0,0xf9446f3fca6db27aacfb15479ab11469fd7fe292
CRO/WETH,7117605.831899919,UniswapV2 LP CRO/WETH,20076.964061356655,18.0,0x90704ac59e7e54632b0cc9d22573aecd7eb094ad
WETH/WPSL,5791178.947679854,UniswapV2 LP WETH/WPSL,20059.73005306278,18.0,0x731a5948bfa84a7a40d2fd3c263b75d09cf14de1
WOWS/WETH,86.87273384839233,UniswapV2 LP WOWS/WETH,20027.842824662373,18.0,0xdf21bb85a5bfb606bfca4562aa8cea2017622415
XDNA,1.681596419608311e-05,extraDNA,20011.337597110552,18.0,0x8e57c27761ebbd381b0f9d09bb92ceb51a358abb
WETH/INUSANITY,40007.1899488641,UniswapV2 LP WETH/Inusanity,20003.59497443205,18.0,0x984b5f6cb50fa39af37d0bb7aebb1d4dc7a4078b
RICKMORTYDOXX/WETH,456.53880758255957,UniswapV2 LP RickMortyDoxx/WETH,19982.703607888634,18.0,0x3e523afed38640c0819eb8cce63b40e0849e6ee3
INV/WETH,970.7241155720804,SushiSwap LP INV/WETH,19981.353132304568,18.0,0x328dfd0139e26cb0fef7b0742b49b0fe4325f821
SPUNK/WETH,477779.40727665724,UniswapV2 LP SPUNK/WETH,19964.09128617651,18.0,0x69f276ae8365a7a588cb37f2ab173ce90130abdc
TUSD/QRX,0.12944649028467314,UniswapV2 LP TUSD/QRX,19936.319441747728,18.0,0x8a5d5864ccca335ec997bdf42dbd32ccec0b1d5e
TECH/WETH,3.484287171021795,UniswapV2 LP TECH/WETH,19935.75064122323,18.0,0x84d1f4bbd0fb53b9a09e95e051f2fe1bf3e01e6a
OCCT/WETH,0.0001626126006007992,UniswapV2 LP OCCT/WETH,19924.03287955234,18.0,0xf27fb8b8113f5e10b5fa91ad3fa033173f0b14e1
MOOSUSHILINK-ETH,272.96515806749625,Beefy Moo Sushi LINK-ETH,19921.008551418206,18.0,0xae65a66b3c7f8cc1ba71cea740c953aba0f3ce8b
USDC/PRPS,2247371.9338456015,QuickSwap LP USDC/PRPS,19920.831094377074,18.0,0xc2f972b21a6080967330c83b0778e49d4babf003
WETH/NFT,17.632926237635143,UniswapV2 LP WETH/NFT,19900.287191586827,18.0,0x41fcf9e248e2be21c5debe8f010080335dcb0d40
USDC/SWING,7774.033729519079,UniswapV2 LP USDC/SWING,19863.121101883557,18.0,0x863ad8d33fd16ac1a221c8eb235836d390bd2a9f
MEDI/WETH,0.5612091854632542,UniswapV2 LP MEDI/WETH,19858.09429208959,18.0,0x113bd6714345443d5ba54008db79b513d7e27f1e
ALPHR,0.01071333,ALPHR,19845.89,18.0,0xaa99199d1e9644b588796f3215089878440d58e0
POOL/WETH,88.42252248538529,SushiSwap LP POOL/WETH,19827.938846358007,18.0,0x34908ec7f451beaa88c46c60a394cf324f86f67e
POOL/WETH,88.42252248538529,SushiSwap LP POOL/WETH,19827.938846358007,18.0,0x577959c519c24ee6add28ad96d3531bc6878ba34
DEP/WETH,4.643809268086534,UniswapV2 LP DEP/WETH,19817.760267863297,18.0,0xae904569686346ebb0aa92e07934189f14c2f656
KOL/USDT,147703.00401520712,UniswapV2 LP KOL/USDT,19816.437447535653,18.0,0xc2bfb44db07576a3736dfa554750a81ff67cbde2
BZRX/WETH,34.441947555398535,UniswapV2 LP BZRX/WETH,19777.97944940271,18.0,0xb9b752f7f4a4680eeb327ffe728f46666763a796
PRT/WETH,2.85116646740209,UniswapV2 LP PRT/WETH,19776.702435247887,18.0,0xdb9cd2f59b930ce823d8b071ba8f2174b59194b5
EURSFRAXBP-F,2.099394153533992,Curve.fi Factory Crypto Pool: EURS/FRAXBP,19751.34927969623,18.0,0xad38bf1c9f3726c50b187a419b97e8b2ffcbaf8f
USDC/PYQ,30454.771617157603,SushiSwap LP USDC/PYQ,19748.282544735965,18.0,0xd3924ad8f881514eff89503be9027b877e9e2bd0
XSP/WETH,0.6182028023994959,UniswapV2 LP XSP/WETH,19740.781655347924,18.0,0x5fa78fa8f5d6371ced774e0d306a58fd1b8b03e3
LEPA/WETH,13.671141838681221,UniswapV2 LP LEPA/WETH,19715.303255655683,18.0,0xfd4f7c93c6b3db8f09036d232fa7fd076c93f834
UMA/WETH,190.5732153695924,UniswapV2 LP UMA/WETH,19709.520354043518,18.0,0x88d97d199b9ed37c29d846d00d443de980832a22
WETH/DPI,814.6836381776562,QuickSwap LP WETH/DPI,19696.61197320068,18.0,0x9f77ef7175032867d26e75d2fa267a6299e3fb57
USDC/GENI,226502450.30963695,QuickSwap LP USDC/GENI,19685.804191927502,18.0,0x393c3a9a62d5d42e4d3199c7355bd26a479b4cc2
EKO,3.93e-05,ECHOLINK,19671.43,18.0,0xa6a840e50bcaa50da017b91a0d86b8b2d41156ee
ZUZ/WETH,249.2462938649422,UniswapV2 LP ZUZ/WETH,19658.987871017252,18.0,0x48616d7ecbf2a439cadd4801fbd643ad2e9d4ee6
SUSHI/WMATIC,2.8092586315535177,SushiSwap LP SUSHI/WMATIC,19653.127617134203,18.0,0x597a9bc3b24c2a578ccb3aa2c2c62c39427c6a49
WETH/PRXY,39.50384503332513,SushiSwap LP WETH/PRXY,19620.666252353287,18.0,0xdedef8a9ebd5fb001a596348eb825f0b9edaf126
WETH/HYVE,1097303511.4742203,UniswapV2 LP WETH/HYVE,19555.017102690923,18.0,0xbbcd9986304fe340870f4816c614ba0c7a53512e
OMIC/MIM,74498.3124330254,SushiSwap LP OMIC/MIM,19541.769985568535,18.0,0xcf4f4f341b60587513b8fc01482237996c7e3fd3
UFARM/WETH,3.499586081494832,UniswapV2 LP UFARM/WETH,19538.166959374787,18.0,0x68688beb6f1eac7ea5041a367b0939b17931c17b
WETH/OMG,94.10345571830328,SushiSwap LP WETH/OMG,19529.26489011292,18.0,0x742c15d71ea7444964bc39b0ed729b3729adc361
WHEY,0.00016372,WHEY,19521.16,18.0,0x0cfbbb89fd58f6b49b7bf5665397ddc84003d47c
WHEY,0.00016372,WHEY,19521.16,18.0,0xca5d29b3e74d59ebcdf09111495d86f319886a40
BABY,0.02721282,BABYSWAP,19485.16,18.0,0x1ccf27211e8bf052f6255329ed641b4e94e80603
WMATIC/BITT,0.31393341700938915,SushiSwap LP WMATIC/BITT,19478.48276857239,18.0,0x84b840df3017831a6ee22bcb12cd13cb9e9a78f9
SHOX/WETH,1.0903884028554227,UniswapV2 LP SHOX/WETH,19457.78406053986,18.0,0xe69060d6c4a8256d4754ed39c7bfc5575d76348b
SPD,7.04e-06,SPINDLE,19439.13,18.0,0x1dea979ae76f26071870f824088da78979eb91c8
OHM/WETH,32743633.975618713,SushiSwap LP OHM/WETH,19418.64304497867,18.0,0xfffae4a0f4ac251f4705717cd24cadccc9f33e06
OHM/WETH,32743633.975618713,SushiSwap LP OHM/WETH,19418.64304497867,18.0,0x69b81152c5a8d35a67b32a4d3772795d96cae4da
SNT/WETH,6.745419424044103,BalancerV2 LP SNT/WETH,19395.458271287636,18.0,0x8c5f3c967eef7da094582d831fb1c80f92ecf5dd
WETH/WALLSTREETINU,0.5366114639858955,UniswapV2 LP WETH/WallStreetInu,19392.793919892687,18.0,0xe816182f3564889dd54470ccdb72aa05d955ac78
DTH/WETH,0.5332965924119869,UniswapV2 LP DTH/WETH,19388.718463463912,18.0,0xb9d612b0e5345c53984556df675f039f0a1ab284
WETH/OPCT,12.100558187340717,UniswapV2 LP WETH/OPCT,19384.437394019147,18.0,0xd07d843cd1d769cdf918be8a3c2c0b708889f7fc
2CRZ/WETH,4.0789881419082885,UniswapV2 LP 2CRZ/WETH,19380.318653835548,18.0,0xfd52dd9d4d6837a355eb5518acb2a55769a13f92
DERI/USDT,288691.63348543376,SushiSwap LP DERI/USDT,19378.7851327087,18.0,0xa3dfbf2933ff3d96177bde4928d0f5840ee55600
SMTY/WETH,7.725000738853603,UniswapV2 LP SMTY/WETH,19345.41119324323,18.0,0x26d05832d25f9354386f87a27103f48d78b81795
WETH/KABOSU INU,0.013147101927462983,UniswapV2 LP WETH/Kabosu Inu,19275.754401135353,18.0,0x35ca4d410acc2be7e59613f20dfec7b7dfe2c149
YVCURVE-TRYB3POOL-F-F,0.5050420138127294,Yearn yvCurve-TRYB3POOL-f-f 0.4.6,19270.101722061892,18.0,0xe1747f4d30479d7a2dcfea5af69fb86b8f71ccec
MONA/QUICK,355.56906485465595,QuickSwap LP MONA/QUICK,19258.290521315655,18.0,0x82f1676ef298db09da935f4cb7bd3c44fb73d83a
STRP/USDC,2024776.9419073167,SushiSwap LP STRP/USDC,19237.899760592467,18.0,0x01de11cfd3a7261a954db411f02c86d8b826e5d2
STRP/USDC,2024776.9419073167,SushiSwap LP STRP/USDC,19237.899760592467,18.0,0xfca032a9a68c5cbfaf8377775173eca59b837073
WAGIE/WETH,350844.36457413406,UniswapV2 LP WAGIE/WETH,19216.537265081963,18.0,0x911dbdebe867eb9c28b15723bc5d4d76f0801ab8
YVAULT-LP-YCURVE,0.01112477,yUSD,19194.27,18.0,0x5dbcf33d8c2e976c6b560249878e6f1491bca25c
USDT/FEY,156895.6211270708,UniswapV2 LP USDT/FEY,19153.998633332616,18.0,0xdeea5c497b7557e8742f2707549e8b2f9f09594c
MARS/USDT,31294.175732585783,SushiSwap LP Mars/USDT,19151.744133031018,18.0,0x54bcf4948e32a8706c286416e3ced37284f17fc9
MOOSUSHIETH-DAI,133.41252998857544,Beefy Moo Sushi ETH-DAI,19143.926743510016,18.0,0x6b6ca47520ddc9333b8bd09a1e64204648b63274
CVXEUROPOOL-F,1.0874110087059972,Curve.fi Factory Plain Pool: Euro Pool Convex Deposit,19131.574251677957,18.0,0xbe665430e4c439af6c92ed861939e60a963c6d0c
TOON,0.00081297,PONTOON,19116.74,18.0,0xaee433adebe0fbb88daa47ef0c1a513caa52ef02
WMATIC/PSP,0.3911229358737165,QuickSwap LP WMATIC/PSP,19065.882215615748,18.0,0x7afc060acca7ec6985d982dd85cc62b111cac7a7
CATE/WETH,3.2033024516501576,UniswapV2 LP CATE/WETH,19035.908699250693,18.0,0xf32bb4cd7a206e3acd9dd1dca730d70499de8f21
MOOCONVEXCLEV-ETH,351.8730608581795,Beefy Moo Convex CLEV-ETH,19012.746621806844,18.0,0x7eaea98668f1c062266b4c186f57eafb6df6fbe4
KP3R/WETH,1635.21746997278,UniswapV2 LP KP3R/WETH,19003.809184519887,18.0,0x87febfb3ac5791034fd5ef1a615e9d9627c2665d
MINIMONGOOSE/WETH,0.0009990390605249934,UniswapV2 LP miniMONGOOSE/WETH,18950.794704534634,18.0,0x0f9baa5367ab6aa47f32ed180c86232dcb436b3c
WETH/AMX,2663179.4673158303,SushiSwap LP WETH/AMX,18923.723959867628,18.0,0xf5fb0c374c8fdfbd35fc01d07ae28d203435ff77
WETH/M,0.07313943764625075,UniswapV2 LP WETH/M,18884.52159689924,18.0,0x91dc54869518fc3200e4e1ab5c7d35dcb179786d
IETH-FLI-P,146.35,Index Coop - Inverse ETH Flexible Leverage Index,18879.68,18.0,0x4f025829c4b13df652f38abd2ab901185ff1e609
USDC/ONIGIRI,171721.1209427507,UniswapV2 LP USDC/ONIGIRI,18849.539314467416,18.0,0x15e470f37621b6a635d32c3d8473a578b5ec0d2b
WMATIC/PLR,0.32405046158256606,QuickSwap LP WMATIC/PLR,18846.02864589006,18.0,0xa7ec31358a7478efe7a36d2ff3b7e3bc3bd87cb8
QUAI,0.00066964,Quai Dao,18819.05,18.0,0x40821cd074dfecb1524286923bc69315075b5c89
USDC/KOM,8926901065.664743,ApeSwap LP USDC/KOM,18813.08131393049,18.0,0x447016eec356e01eb62854cb1058c4553f864cce
WETH/HARU,409.22945596499585,UniswapV2 LP WETH/HARU,18801.27630181859,18.0,0x1dfb4200b3fa18471d9bd993e5011729d8a23095
SVX,0.240344,Savix,18777.89,9.0,0xc434b27736a6882d33094d34792999702860a13c
WETH/VEE,3.7483054719037026,SushiSwap LP WETH/VEE,18756.19000686232,18.0,0xbffad6894968cc81e5f583ae02a746aa1fab44be
WMATIC/MNFT,0.11446689865517821,QuickSwap LP WMATIC/MNFT,18753.48673411044,18.0,0x0463302f0f9f847d2c6164525e0d966a9bdce71c
WETH/MVI,414.2695245268135,SushiSwap LP WETH/MVI,18751.99237606723,18.0,0x4642dafc5281ba5a8d35b2896e0d925b23c6883c
GNYERC20/WETH,19.78645538499367,UniswapV2 LP GNYerc20/WETH,18751.992056006122,18.0,0x8da66b6e90cac30db0dce239086cfdb2dbf66a30
YPIE,0.308129,PieDAO Yearn Ecosystem Pie,18748.26,18.0,0x17525e4f4af59fbc29551bc4ece6ab60ed49ce31
PENDLE/OT-SLP-29DEC2022,5.0089559164139805,SushiSwap LP PENDLE/OT-SLP-29DEC2022,18738.26142452623,18.0,0xb124c4e18a282143d362a066736fd60d22393ef4
XIOT/WETH,24538228298.39126,UniswapV2 LP XIOT/WETH,18710.13195959672,18.0,0x5741a1ceff6148c8aaca0f0456c03c88817e05f5
ISLA/WETH,21.596068226695603,UniswapV2 LP ISLA/WETH,18695.91905332876,18.0,0x3203d789bfdb222bfdd629b8de7c5dc38e8241ec
ISLA/WETH,21.596068226695603,UniswapV2 LP ISLA/WETH,18695.91905332876,18.0,0x8bd78ad73ee85dfc1395a0ce3e90ef061ae6017c
EAG8/USDT,24794207987.5182,UniswapV2 LP EAG8/USDT,18665.828999892918,18.0,0x122e16524a2a9875b393f02415b6ed21acfe6e90
WBTC/WPE,1349344992.1097271,UniswapV2 LP WBTC/wPE,18654.608948186626,18.0,0x0731ee4cf7376a1bd5a78199ac9bedc8213def24
AST/WETH,5970359171.405473,UniswapV2 LP AST/WETH,18634.514145178913,18.0,0xca9c4cc09e901f4d2aa072ed1aa95dcbe3a7a8e5
USDT/FLEX,1805621.8608351925,SushiSwap LP USDT/FLEX,18631.98653763401,18.0,0x203b7c6e588532ae04b95509f2ff7c6926de1806
ALI,3.59e-06,AiLink,18630.23,18.0,0x4289c043a12392f1027307fb58272d8ebd853912
COVA,8.97e-06,COVA UNITY,18628.02,18.0,0xb37a769b37224449d92aac57de379e1267cd3b00
USDT/USDC,2140180581556.4216,SushiSwap LP USDT/USDC,18622.33679778497,18.0,0x8165c70b01b7807351ef0c5ffd3ef010cabc16fb
COLLAR/WETH,0.379130342740319,UniswapV2 LP COLLAR/WETH,18602.942233601287,18.0,0x1c3586d90e83a8f911eb3a3f152429d0cb4cc903
WETH/CHEW,0.3063926309306889,UniswapV2 LP WETH/CHEW,18589.736491203385,18.0,0xf9b6992c749aab3781a00765a7088bc3568f743f
BCMC/WETH,7.881468809505973,UniswapV2 LP BCMC/WETH,18576.800210680332,18.0,0x5474ebd853e2ce2c9d343f0469206350231670be
SOTA,0.00051155,SOTA Finance,18566.06,18.0,0x0dde6f6e345bfd23f3f419f0dfe04e93143b44fb
GORILLA INU/WETH,1.2665106129123072,UniswapV2 LP Gorilla Inu/WETH,18526.10307388445,18.0,0x18fa2f9d2f06e9094a1aaff7d0751e3c0f157544
PNK/WETH,15.368520058769368,SushiSwap LP PNK/WETH,18514.526232991404,18.0,0xef4f1d5007b4ff88c1a56261fec00264af6001fb
USDC/DNXC,165853.54111334585,QuickSwap LP USDC/DNXC,18508.87931140974,18.0,0xe169a660d720917b4fb7e95f045b6f60a64eb10a
BT/WETH,39.56362531198551,UniswapV2 LP BT/WETH,18484.969076676385,18.0,0x1adac7de5c5d9894a4f6a80868ade96f8a2ed0eb
FXSFPIS-F,8.070641322246379,Curve.fi Factory Crypto Pool: FXSFPIS,18474.49403200767,18.0,0xb83e5af00b321d2280382b8634625826fbd75c5b
WMATIC/FOUR,0.07346190601655415,ApeSwap LP WMATIC/FOUR,18468.697016670423,18.0,0x411a34d3e47d9694e1c6ac20c694f55e3f20f8a1
T/WETH,0.07000363420679859,UniswapV2 LP T/WETH,18466.343497646787,18.0,0x61fba36d14ab8b64253ca659a1b95ecb4f7e459d
CHR/WETH,304066062.46796757,UniswapV2 LP CHR/WETH,18463.498441384574,18.0,0xd366ed22f5b2262a2da4c32d8a4607c93690134a
WMATIC/DMAGIC,0.7456913650249095,SushiSwap LP WMATIC/DMAGIC,18461.75426619073,18.0,0x8f1dbed8545d743ccf752ff1805142778928c835
MITX/WETH,26.75308547828493,UniswapV2 LP MITx/WETH,18436.03058881747,18.0,0x51fe8e8fa3f9f10288fa8c2aff1400f887d21c42
MOOJARVIS2EUR,1.1627495755369954,Beefy Moo Jarvis 2eur,18426.342157501123,18.0,0x5f1b5714f30baac4cb1ee95e1d0cf6d5694c2204
BKBT,4.61e-06,BeeKan / Beenews,18425.36,18.0,0x6a27348483d59150ae76ef4c0f3622a78b0ca698
REVV/SUPER,0.0770090224073217,SushiSwap LP REVV/SUPER,18397.287191138632,18.0,0x77bd0e7ec0de000eea4ec88d51f57f1780e0dfb2
MOOSUSHIUSDC-DAI,2246968.4804609874,Beefy Moo Sushi USDC-DAI,18385.16947873081,18.0,0x75424be5378621aec2eef25965f40feb59039b52
MX,8.057e-05,MarsX,18369.79,18.0,0xe0df31d06d72b2f5231489af0edc422b372f49f1
USDC/RUSD,856156.8579905417,QuickSwap LP USDC/rUSD,18365.32501886112,18.0,0x5ef8747d1dc4839e92283794a10d448357973ac0
XPR/USDT,875825964931.9858,UniswapV2 LP XPR/USDT,18362.20736781032,18.0,0xb63c2f390803119a98ac63a371bcc657e366df0f
RETH2/WETH,3697.9947337077347,SushiSwap LP rETH2/WETH,18335.79365232401,18.0,0x3c34dad27ab51c51dcc0a322ee4f18519d47f3e1
DCTO,1.841919932997821e-05,Decentralized Crypto Token,18291.50329162806,,0x9ccbd05d4d25c745d49f5e6bf17e09113eb4c769
O3/USDT,476842.53247725376,SushiSwap LP O3/USDT,18283.002203197066,18.0,0x2a8104c4e5e0ccaccd84e3ab0f463fbaa7498981
ELFI/DAI,0.2354351330033698,UniswapV2 LP ELFI/DAI,18276.045534848658,18.0,0x8f9a5bd715c553a94eaf0c67ebd2a8ae2ad60f9e
MOON/WETH,23.248500885478343,UniswapV2 LP MOON/WETH,18246.436995838812,18.0,0x8927616110cf23c4e87dc98614eb9fbaae95216c
DAWN/USDT,1835770.5820211945,UniswapV2 LP DAWN/USDT,18229.01820374454,18.0,0xe506a80a2d730bb73ddd62bec85f3ae3acc1402f
DELTA/WETH,180.7572225375707,UniswapV2 LP DELTA/WETH,18202.54640785515,18.0,0x7d7e813082ef6c143277c71786e5be626ec77b20
BURP/WETH,2.260193628547674,UniswapV2 LP BURP/WETH,18189.131277021443,18.0,0x68a5ff743041e533034071b2a0f34d771b13352a
WETH/POLK,28.07518092408018,UniswapV2 LP WETH/POLK,18165.699804557655,18.0,0x05f04f112a286c4c551897fb19ed2300272656c8
NXD/USDT,49648.570878230064,SushiSwap LP NXD/USDT,18150.98897457988,18.0,0x999fc000f3f5176306c0753bad01d6a37644feef
CVXCRVTRICRYPTO,1136.247433932544,Curve.fi USD-BTC-ETH Convex Deposit,18105.00255790662,18.0,0x18684099414dcef486f4fa5b4e44e6ea53c8c554
WETH/HAY,390.8146988775219,UniswapV2 LP WETH/HAY,18063.773461066692,18.0,0x8b3068d74cdf4c4218b264bc6bd69db610c2440b
HOT/WETH,859925654.311682,UniswapV2 LP HOT/WETH,18058.40273226441,18.0,0xf5ef67632cd2256d939702a126fe2c047d0a07bf
FMT/USDT,327790.2355221108,UniswapV2 LP FMT/USDT,17997.47504450168,18.0,0x56fdb1a3e9ad1630061ac7ee60dd75ba78307036
STU,0.00020605,bitJob,17996.66,18.0,0x0371a82e4a9d0a4312f3ee2ac9c6958512891372
NERDY/WETH,33359.9359668618,UniswapV2 LP NERDY/WETH,17988.79841393857,18.0,0x7be79082248f14999a6cc8048ba6406b349c7d52
KRW,1.5e-06,KROWN,17987.58,,0x499568c250ab2a42292261d6121525d70691894b 
WETH/USDT,44.93160559863394,BalancerV2 LP WETH/USDT,17986.11291669172,18.0,0x9623f40bd844aad8cab192623f42f64d2be262e0
WETH/USDT,44.93160559863394,BalancerV2 LP WETH/USDT,17986.11291669172,18.0,0xe2e01a8b901de83156e51bc6f87309e64c9bd39a
WETH/USDT,44.93160559863394,BalancerV2 LP WETH/USDT,17986.11291669172,18.0,0x11dcf8dd60d61c9b7de1e073abc82fde015626ed
WETH/USDT,44.93160559863394,BalancerV2 LP WETH/USDT,17986.11291669172,18.0,0x2dc7a0a958b5ea50c2dab252f8f601cc3bdb7ccd
WETH/USDT,44.93160559863394,BalancerV2 LP WETH/USDT,17986.11291669172,18.0,0x3e5fa9518ea95c3e533eb377c001702a9aacaa32
POLI/WETH,3.683887902829301,QuickSwap LP POLI/WETH,17971.91484096514,18.0,0x660ef398a52363f0a0f8ce78e2ea959a35b8fca2
WMATIC/PERI,0.5023657662939569,QuickSwap LP WMATIC/PERI,17959.162099551446,18.0,0x98f675b60769abc732ee59685bffa19ea3c8e81c
